rank,pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score,target_89_gap,meets_89
385,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,1,10364,0.5600154380548051,0.021743147237812146,0.004819394900536622,1.5128002670407144,-0.9990229231019346,13.976958525345621,0.002395073394791656,68.74675756396374,20.25324243603626,False
386,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,1,10364,0.5600154380548051,0.021743147237812146,0.004819394900536622,1.5128002670407144,-0.9990229231019346,13.976958525345621,0.002395073394791656,68.74675756396374,20.25324243603626,False
387,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,1,11444,0.5630898287312128,0.01807546725211321,0.005244479449309503,1.4838597192173568,-0.999015561015561,13.976958525345621,0.004100577248050186,68.66355988395773,20.33644011604227,False
388,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI,3,1,7188,0.5464663327768503,0.02750241283631419,0.006828230598836638,1.5630626098094083,-0.9990229231019346,13.976958525345621,0.003128908864684781,68.54557672711611,20.454423272883886,False
389,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,4,1,7188,0.5464663327768503,0.02750241283631419,0.006828230598836638,1.5630626098094083,-0.9990229231019346,13.976958525345621,0.003128908864684781,68.54557672711611,20.454423272883886,False
390,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,1,9969,0.5634466847226401,0.020855216061891713,0.00457095782161665,1.506542217699682,-0.9990229231019346,13.976958525345621,0.00140942902881286,68.39307092492882,20.60692907507118,False
391,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,1,9969,0.5634466847226401,0.020855216061891713,0.00457095782161665,1.506542217699682,-0.9990229231019346,13.976958525345621,0.00140942902881286,68.39307092492882,20.60692907507118,False
392,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,2,1,6918,0.5520381613183001,0.022460756585879597,0.004513346483319358,1.5594896550004727,-0.999015561015561,13.976958525345621,0.003838217844158401,68.27003346532499,20.729966534675015,False
393,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Hammer + 20D:Reversal: Bottom Reclaim + Support,2,1,6918,0.5520381613183001,0.022460756585879597,0.004513346483319358,1.5594896550004727,-0.999015561015561,13.976958525345621,0.003838217844158401,68.27003346532499,20.729966534675015,False
394,CROSS_10D_20D,OR,10,10D:Reversal: Bottom Reclaim + Support + 20D:Reversal: 50D Support + Hammer,2,1,6918,0.5520381613183001,0.022460756585879597,0.004513346483319358,1.5594896550004727,-0.999015561015561,13.976958525345621,0.003838217844158401,68.27003346532499,20.729966534675015,False
395,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,3,1,13588,0.5788195466588166,0.014325704846540251,0.0034098889858414916,1.6792689581862303,-0.98789313904068,9.459081836327346,0.0065025764961147625,68.22997840114354,20.77002159885646,False
396,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,1,13588,0.5788195466588166,0.014325704846540251,0.0034098889858414916,1.6792689581862303,-0.98789313904068,9.459081836327346,0.0065025764961147625,68.22997840114354,20.77002159885646,False
397,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,1,13482,0.5549621717846017,0.020317948111528386,0.00507001566784171,1.4871361910751326,-0.9990229231019346,13.976958525345621,0.002859872561126044,68.22671465374498,20.773285346255022,False
398,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,1,10628,0.5447873541588257,0.023072844830407373,0.006879743856602172,1.5023192754614099,-0.9990229231019346,13.976958525345621,0.0029374217274887996,68.16076654787251,20.839233452127488,False
399,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,1,11977,0.5655005427068548,0.0174559760196498,0.005025125628140614,1.4837856654730106,-0.999015561015561,13.976958525345621,0.0038902045181564157,68.12232517173187,20.877674828268127,False
400,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,2,1,13208,0.5794215626892792,0.014237139165794492,0.003332222962469489,1.682246299806671,-0.98789313904068,9.459081836327346,0.006402705894449488,68.10859625669694,20.89140374330306,False
401,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,1,13208,0.5794215626892792,0.014237139165794492,0.003332222962469489,1.682246299806671,-0.98789313904068,9.459081836327346,0.006402705894449488,68.10859625669694,20.89140374330306,False
402,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Higher Low + 20D:Secondary: Breakdown + 50D Support,2,1,13208,0.5794215626892792,0.014237139165794492,0.003332222962469489,1.682246299806671,-0.98789313904068,9.459081836327346,0.006402705894449488,68.10859625669694,20.89140374330306,False
403,CROSS_10D_20D,OR,10,10D:Secondary: Breakdown + 50D Support + 20D:Reversal: 50D Support + Higher Low,2,1,13208,0.5794215626892792,0.014237139165794492,0.003332222962469489,1.682246299806671,-0.98789313904068,9.459081836327346,0.006402705894449488,68.10859625669694,20.89140374330306,False
404,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,3,1,7344,0.5748910675381264,0.017190693827687866,0.004823936779201898,1.4090279011966131,-0.9846058534501175,7.915789473684212,0.003985653346943789,68.09686269859507,20.903137301404925,False
405,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + RSI + 20D:Reversal: 50D Support + Bull Engulf,2,1,4679,0.5516135926480017,0.03086178848638764,0.010106245141228154,1.414878041072524,-0.9943790849673203,11.712765957446809,-0.002064488210752023,68.09658331513013,20.903416684869867,False
406,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,1,5189,0.559645403738678,0.017673669241374222,0.003491271820448949,1.5992545357695436,-0.8990566037735849,6.290448343079922,0.006022663702265444,68.08335483985634,20.91664516014366,False
407,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,1,11886,0.5594817432273262,0.020479492581878922,0.0038797284190106307,1.5129661338256855,-0.9990229231019346,13.976958525345621,0.0024510317961632584,67.99502736593477,21.004972634065226,False
408,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + RSI + 20D:Secondary: Breakdown + 50D Support,2,1,5323,0.5416118730039452,0.03119734842223966,0.012173913043478146,1.4094799207086908,-0.9943790849673203,11.712765957446809,-0.00011595708456355038,67.89041229507767,21.109587704922333,False
409,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,1,14608,0.5768072289156626,0.014910458249618742,0.0032535319869037016,1.6661436659335662,-0.98789313904068,9.459081836327346,0.005860319975306205,67.88038537388661,21.11961462611339,False
410,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,4,1,14608,0.5768072289156626,0.014910458249618742,0.0032535319869037016,1.6661436659335662,-0.98789313904068,9.459081836327346,0.005860319975306205,67.88038537388661,21.11961462611339,False
411,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,4,1,14976,0.5761217948717948,0.014909098453370868,0.003341853845299836,1.6609015147825597,-0.98789313904068,9.459081836327346,0.0059209920143099065,67.87653199337733,21.123468006622673,False
412,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low,2,1,11568,0.5848029045643154,0.013253844375989306,0.003162821728602605,1.7211144363301896,-0.98789313904068,9.459081836327346,0.006340893788188068,67.84878177430154,21.151218225698457,False
413,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,1,11568,0.5848029045643154,0.013253844375989306,0.003162821728602605,1.7211144363301896,-0.98789313904068,9.459081836327346,0.006340893788188068,67.84878177430154,21.151218225698457,False
414,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: 50D Support + Higher Low,2,1,11568,0.5848029045643154,0.013253844375989306,0.003162821728602605,1.7211144363301896,-0.98789313904068,9.459081836327346,0.006340893788188068,67.84878177430154,21.151218225698457,False
415,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: 50D Support + Bull Engulf,2,1,11568,0.5848029045643154,0.013253844375989306,0.003162821728602605,1.7211144363301896,-0.98789313904068,9.459081836327346,0.006340893788188068,67.84878177430154,21.151218225698457,False
416,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,2,2988,0.5488621151271754,0.026972718642586848,0.008594082503521117,1.4950650252163489,-0.999015561015561,13.976958525345621,-0.0006384144980530814,67.84033148577589,21.15966851422411,False
417,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI,2,1,6096,0.5387139107611548,0.029978395781616055,0.00793493385718691,1.5522117987079285,-0.9990229231019346,13.976958525345621,0.0028029353245945725,67.83905367986192,21.16094632013808,False
418,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,3,1,6096,0.5387139107611548,0.029978395781616055,0.00793493385718691,1.5522117987079285,-0.9990229231019346,13.976958525345621,0.0028029353245945725,67.83905367986192,21.16094632013808,False
419,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + RSI + 20D:Secondary: Breakdown + 50D Support,2,1,6096,0.5387139107611548,0.029978395781616055,0.00793493385718691,1.5522117987079285,-0.9990229231019346,13.976958525345621,0.0028029353245945725,67.83905367986192,21.16094632013808,False
420,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,2,1413,0.5937721160651097,0.011524273651805762,0.0025141420490257804,1.9607335556510195,-0.5219902912621359,0.793939393939394,0.0072821394703975395,67.8335041355582,21.1664958644418,False
421,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,2,3044,0.5630749014454665,0.019651998800636738,0.0037688501692668686,1.538425794744654,-0.999015561015561,9.459081836327346,0.0019119671477219385,67.75842869595608,21.241571304043916,False
422,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low,1,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953,21.247125334100474,False
423,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,2,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953,21.247125334100474,False
424,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: 50D Support + RSI + Higher Low,2,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953,21.247125334100474,False
425,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Higher Low,2,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953,21.247125334100474,False
426,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI,4,1,17043,0.5684445226779323,0.017761150471941243,0.003595685177786745,1.5824445091794264,-0.9990229231019346,13.976958525345621,0.0033599596059937023,67.71863783943196,21.281362160568037,False
427,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,1,12643,0.581823934192834,0.014232125279703712,0.003070624360286489,1.7062273236187133,-0.98789313904068,9.459081836327346,0.005598282606174831,67.70446120335536,21.295538796644635,False
428,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,3,1,12643,0.581823934192834,0.014232125279703712,0.003070624360286489,1.7062273236187133,-0.98789313904068,9.459081836327346,0.005598282606174831,67.70446120335536,21.295538796644635,False
429,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: 50D Support + Hammer,2,1,12643,0.581823934192834,0.014232125279703712,0.003070624360286489,1.7062273236187133,-0.98789313904068,9.459081836327346,0.005598282606174831,67.70446120335536,21.295538796644635,False
430,CROSS_10D_20D,OR,10,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Higher Low,2,1,12643,0.581823934192834,0.014232125279703712,0.003070624360286489,1.7062273236187133,-0.98789313904068,9.459081836327346,0.005598282606174831,67.70446120335536,21.295538796644635,False
431,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,1,11188,0.5625670361101179,0.01780456268487717,0.005064148156253334,1.4744623593057016,-0.999015561015561,13.976958525345621,0.0036816981205408366,67.69949273258749,21.300507267412513,False
432,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,4,2,795,0.5622641509433962,0.049992203297298074,0.010584084672677463,2.3563619451289033,-0.7861538461538462,9.459081836327346,0.017975536184917682,67.6786739363411,21.3213260636589,False
433,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,3,1,9732,0.5396629675297986,0.024201716002918535,0.007503158895575068,1.4969075332055894,-0.9990229231019346,13.976958525345621,0.0028651639085722387,67.6685289115034,21.3314710884966,False
434,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,1,9732,0.5396629675297986,0.024201716002918535,0.007503158895575068,1.4969075332055894,-0.9990229231019346,13.976958525345621,0.0028651639085722387,67.6685289115034,21.3314710884966,False
435,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,4,1,9139,0.5700842542947806,0.01660081963431281,0.0037903659046141236,1.5111737542000705,-0.999015561015561,9.459081836327346,0.004272967971089364,67.66236242355386,21.33763757644614,False
436,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,1,13011,0.5808930904619168,0.014249745925643341,0.0031372549019608176,1.6979212468938645,-0.98789313904068,9.459081836327346,0.005647804698671901,67.65405570310402,21.34594429689598,False
437,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,4,1,13011,0.5808930904619168,0.014249745925643341,0.0031372549019608176,1.6979212468938645,-0.98789313904068,9.459081836327346,0.005647804698671901,67.65405570310402,21.34594429689598,False
