pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,3,1,5471,0.5806982270151709,0.03218181321727564,0.01344860710854956,1.5705013760067916,-0.9994049504950495,7.915789473684212,0.011883499181310235,85.78211755325667
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,3,2,476,0.6092436974789915,0.055066425761038804,0.02688305156009696,1.9058947789502452,-0.9030172413793103,6.198935462408517,0.02238103713939796,47.599999999999994
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,3,1,7081,0.5852280751306312,0.021479577379364994,0.007053291536050166,1.4947415248373654,-0.9846058534501175,6.810090328266138,0.009987065672121726,80.2306391751902
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,3,2,677,0.5214180206794683,0.006447972559549685,0.003816793893129722,1.1187509298764522,-0.9834088927637314,1.0762331838565022,-0.0012985267069132408,26.98482751415773
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,1,4556,0.5695785776997366,0.022876203723906013,0.005340556712402078,1.526037840796819,-0.9834088927637314,7.915789473684212,0.00863200161137596,75.40918169278963
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,2,65,0.5384615384615384,0.07561233217493922,0.006220452848967328,2.725901632087788,-0.4607843137254901,2.326530612244898,0.040441734048846115,5.16158040972049
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support,3,1,3271,0.5612962396820544,0.02245763720382095,0.006402561024409836,1.535550666600207,-0.9834088927637314,2.717595146166575,0.012089398848074513,77.41834318470568
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support,3,2,520,0.6115384615384616,0.011721406758913398,0.003953219512195183,1.5236392434215031,-0.6259314456035767,1.670588235294118,0.00559543387023746,35.8191063337837
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,1,3313,0.5843646242076668,0.029856081588570307,0.01211160431198488,1.6511814150049773,-0.9834088927637314,6.198935462408517,0.015961052001890543,88.44859627001769
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,3,3,4,0.75,-0.0121331505790028,0.017631342787197357,0.7783904208562762,-0.2190004714757191,0.1352051835853132,-0.0121331505790028,0.2047867230853438
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,3,1,7297,0.5814718377415377,0.018467772069235205,0.005363984674329414,1.432897742679699,-0.9846058534501175,7.915789473684212,0.005296469361392769,72.25671459761142
